neg,neu,pos,compound
0.013,0.842,0.146,0.9934
0.0,0.671,0.329,0.8834
0.039,0.788,0.173,0.998
0.0,0.817,0.183,0.8807
0.087,0.688,0.225,0.4588
0.0,0.789,0.211,0.9094
0.02,0.897,0.083,0.7351
0.0,0.709,0.291,0.8481
0.0,0.895,0.105,0.732
0.05,0.817,0.133,0.7783
0.079,0.762,0.158,0.4357
0.065,0.727,0.208,0.9583
0.032,0.761,0.207,0.8871
0.059,0.773,0.168,0.624
0.007,0.833,0.16,0.9849
0.024,0.835,0.14,0.9888
0.017,0.799,0.184,0.9955
0.0,0.661,0.339,0.9953
0.022,0.781,0.196,0.898
0.05,0.774,0.176,0.9289
0.063,0.708,0.23,0.9535
0.039,0.704,0.258,0.9812
0.0,0.762,0.238,0.9728
0.075,0.736,0.188,0.8221
0.0,0.712,0.288,0.8658
0.091,0.721,0.188,0.938
0.0,0.667,0.333,0.7579
0.0,0.716,0.284,0.9163
0.0,0.837,0.163,0.978
0.018,0.722,0.26,0.9836
0.059,0.623,0.319,0.9547
0.039,0.804,0.157,0.8313
0.0,0.667,0.333,0.8398
0.0,0.64,0.36,0.8934
0.032,0.786,0.183,0.8409
0.0,0.87,0.13,0.4019
0.0,0.665,0.335,0.9118
0.019,0.697,0.284,0.9624
0.0,0.733,0.267,0.9459
0.0,0.737,0.263,0.9709
0.0,0.846,0.154,0.7118
0.0,0.823,0.177,0.9654
0.0,0.527,0.473,0.9522
0.0,0.866,0.134,0.5719
0.014,0.752,0.234,0.9772
0.0,0.644,0.356,0.7736
0.0,0.657,0.343,0.9746
0.088,0.676,0.236,0.8562
0.018,0.858,0.124,0.8906
0.053,0.647,0.3,0.9688
0.0,0.762,0.238,0.6557
0.035,0.811,0.154,0.7343
0.025,0.758,0.217,0.9283
0.046,0.796,0.158,0.8698
0.0,0.917,0.083,0.5346
0.199,0.74,0.061,-0.8074
0.0,0.605,0.395,0.9324
0.0,0.596,0.404,0.9742
0.115,0.641,0.244,0.9143
0.126,0.841,0.032,-0.7
0.122,0.761,0.116,0.1251
0.146,0.854,0.0,-0.6271
0.049,0.809,0.142,0.4348
0.0,0.659,0.341,0.9081
0.0,0.761,0.239,0.9802
0.043,0.78,0.177,0.9371
0.0,0.794,0.206,0.9633
0.009,0.923,0.068,0.7416
0.0,0.833,0.167,0.8955
0.0,0.571,0.429,0.9001
0.013,0.816,0.172,0.954
0.104,0.711,0.185,0.3853
0.059,0.762,0.179,0.9541
0.0,0.769,0.231,0.5994
0.0,0.768,0.232,0.9081
0.0,0.838,0.162,0.903
0.0,0.706,0.294,0.7845
0.046,0.735,0.218,0.9329
0.047,0.708,0.245,0.9514
0.0,0.881,0.119,0.9207
0.074,0.742,0.184,0.5719
0.078,0.796,0.126,0.3612
0.019,0.562,0.419,0.9821
0.0,0.723,0.277,0.807
0.038,0.879,0.083,0.8686
0.065,0.742,0.194,0.6777
0.049,0.77,0.182,0.7549
0.122,0.795,0.083,-0.3071
0.052,0.54,0.408,0.9346
0.193,0.634,0.173,0.0511
0.0,0.96,0.04,0.3612
0.0,0.851,0.149,0.9807
0.0,0.828,0.172,0.9762
0.077,0.713,0.211,0.9786
0.0,0.618,0.382,0.9274
0.022,0.788,0.19,0.9926
0.027,0.708,0.265,0.9259
0.019,0.805,0.176,0.9348
0.0,0.935,0.065,0.2724
0.0,0.848,0.152,0.3612
0.0,0.735,0.265,0.9309
0.0,0.883,0.117,0.7424
0.064,0.896,0.04,-0.1441
0.0,0.916,0.084,0.7203
0.0,0.867,0.133,0.8858
0.0,0.928,0.072,0.3612
0.0,0.708,0.292,0.9081
0.078,0.78,0.141,0.3182
0.0,0.901,0.099,0.7678
0.0,0.66,0.34,0.8516
0.0,0.602,0.398,0.872
0.0,0.698,0.302,0.8772
0.05,0.757,0.194,0.7269
0.077,0.83,0.092,0.2031
0.128,0.649,0.223,0.8155
0.0,0.902,0.098,0.6908
0.0,0.714,0.286,0.9501
0.058,0.754,0.189,0.9374
0.0,0.917,0.083,0.5994
0.0,0.722,0.278,0.8442
0.0,0.734,0.266,0.9521
0.0,0.731,0.269,0.9595
0.0,0.94,0.06,0.1655
0.0,0.862,0.138,0.6696
0.074,0.766,0.16,0.7469
0.032,0.894,0.074,0.6808
0.084,0.916,0.0,-0.5551
0.0,1.0,0.0,0.0
0.054,0.666,0.281,0.8616
0.04,0.855,0.105,0.8317
0.045,0.832,0.123,0.8658
0.088,0.625,0.287,0.7184
0.188,0.706,0.106,-0.5982
0.154,0.755,0.092,-0.8569
0.035,0.836,0.129,0.8966
0.077,0.885,0.038,-0.3299
0.144,0.803,0.054,-0.867
0.101,0.853,0.046,-0.2037
0.0,1.0,0.0,0.0
0.021,0.871,0.108,0.8853
0.0,0.861,0.139,0.9287
0.087,0.82,0.093,0.1154
0.0,0.736,0.264,0.9703
0.051,0.694,0.255,0.9598
0.032,0.868,0.101,0.6138
0.023,0.669,0.309,0.9589
0.0,0.587,0.413,0.9643
0.141,0.804,0.054,-0.4574
0.085,0.664,0.252,0.8764
0.021,0.77,0.209,0.9642
0.0,0.829,0.171,0.5093
0.039,0.783,0.179,0.9624
0.057,0.772,0.171,0.9774
0.124,0.785,0.091,-0.6599
0.104,0.733,0.163,0.5638
0.114,0.749,0.137,0.3432
0.008,0.866,0.126,0.9814
0.056,0.79,0.154,0.9427
0.019,0.761,0.219,0.9613
0.0,0.679,0.321,0.9287
0.0,0.854,0.146,0.6464
0.0,0.704,0.296,0.8779
0.02,0.734,0.245,0.9679
0.0,0.786,0.214,0.9412
0.011,0.633,0.355,0.9893
0.062,0.798,0.14,0.8592
0.0,0.817,0.183,0.9673
0.154,0.608,0.238,0.4657
0.099,0.837,0.064,-0.2648
0.0,0.654,0.346,0.9556
0.024,0.839,0.137,0.6875
0.0,0.75,0.25,0.7906
0.076,0.63,0.295,0.866
0.052,0.663,0.286,0.9689
0.068,0.721,0.211,0.5224
0.133,0.732,0.135,0.2867
0.236,0.605,0.159,-0.34
0.064,0.697,0.239,0.5845
0.107,0.681,0.212,0.7335
0.052,0.882,0.066,0.3738
0.0,0.801,0.199,0.8655
0.047,0.675,0.278,0.8715
0.0,0.645,0.355,0.9705
0.031,0.847,0.122,0.9481
0.113,0.887,0.0,-0.4703
0.106,0.836,0.058,-0.8016
0.067,0.748,0.184,0.9398
0.055,0.692,0.253,0.8356
0.062,0.9,0.038,-0.6182
0.027,0.818,0.155,0.908
0.0,0.726,0.274,0.9217
0.072,0.847,0.081,0.7513
0.0,0.911,0.089,0.481
0.034,0.782,0.184,0.8091
0.044,0.844,0.112,0.8578
0.0,0.862,0.138,0.7258
0.027,0.807,0.166,0.986
0.044,0.846,0.109,0.6419
0.138,0.862,0.0,-0.7372
0.0,0.809,0.191,0.8016
0.047,0.684,0.268,0.8854
0.0,0.937,0.062,0.296
0.0,0.85,0.15,0.9032
0.0,0.807,0.193,0.9815
0.122,0.84,0.038,-0.478
0.0,0.699,0.301,0.9847
0.013,0.825,0.162,0.9914
0.0,0.7,0.3,0.943
0.029,0.789,0.181,0.9069
0.0,0.921,0.079,0.3612
0.0,0.595,0.405,0.9231
0.084,0.763,0.152,0.9294
0.013,0.937,0.05,0.7139
0.0,0.662,0.338,0.8934
0.067,0.87,0.063,-0.4712
0.071,0.797,0.131,0.882
0.013,0.843,0.145,0.9497
0.0,0.782,0.218,0.9059
0.11,0.89,0.0,-0.7245
0.145,0.808,0.047,-0.662
0.034,0.742,0.224,0.9765
0.082,0.784,0.135,0.7018
0.0,0.79,0.21,0.9535
0.0,0.784,0.216,0.916
0.021,0.81,0.169,0.8355
0.078,0.555,0.366,0.9646
0.026,0.784,0.191,0.8771
0.137,0.7,0.163,-0.0225
0.03,0.754,0.216,0.955
0.047,0.782,0.17,0.8728
0.096,0.669,0.235,0.8362
0.136,0.723,0.141,0.1326
0.036,0.602,0.362,0.9565
0.091,0.645,0.264,0.8779
0.0,0.691,0.309,0.9432
0.029,0.718,0.253,0.9405
0.0,0.68,0.32,0.9538
0.063,0.75,0.186,0.8797
0.077,0.781,0.143,0.8945
0.161,0.797,0.042,-0.7414
0.07,0.743,0.187,0.9201
0.008,0.864,0.128,0.9706
0.0,0.691,0.309,0.9827
0.02,0.854,0.126,0.9022
0.158,0.759,0.083,-0.6792
0.083,0.747,0.17,0.4767
0.056,0.826,0.118,0.5089
0.028,0.717,0.255,0.9837
0.045,0.802,0.153,0.851
0.0,0.572,0.428,0.9378
0.0,0.679,0.321,0.8858
0.051,0.774,0.175,0.8172
0.0,0.575,0.425,0.969
0.064,0.764,0.172,0.5267
0.094,0.786,0.12,0.3672
0.0,0.764,0.236,0.5719
0.0,0.885,0.115,0.2382
0.047,0.821,0.133,0.8568
0.0,0.766,0.234,0.9688
0.0,0.721,0.279,0.7888
0.152,0.708,0.139,0.6051
0.115,0.572,0.314,0.6343
0.133,0.71,0.157,0.2732
0.028,0.81,0.162,0.9668
0.034,0.757,0.209,0.9753
0.041,0.798,0.161,0.983
0.082,0.803,0.116,0.2626
0.056,0.747,0.197,0.9553
0.0,0.647,0.353,0.7609
0.0,0.657,0.343,0.7783
0.009,0.86,0.13,0.948
0.059,0.758,0.184,0.9882
0.0,0.663,0.337,0.765
0.212,0.752,0.036,-0.9875
0.0,0.748,0.252,0.796
0.201,0.695,0.104,-0.3647
0.037,0.836,0.128,0.6583
0.0,0.827,0.173,0.6399
0.0,0.784,0.216,0.8895
0.049,0.899,0.052,0.0356
0.038,0.787,0.175,0.9638
0.063,0.872,0.066,0.0387
0.0,1.0,0.0,0.0
0.0,0.814,0.186,0.9753
0.0,0.728,0.272,0.9404
0.03,0.707,0.262,0.9586
0.03,0.707,0.262,0.9586
0.061,0.809,0.13,0.7269
0.055,0.749,0.196,0.9759
0.0,0.653,0.347,0.9548
0.109,0.664,0.227,0.4939
0.021,0.885,0.094,0.9545
0.0,0.692,0.308,0.94
0.0,0.736,0.264,0.937
0.0,0.609,0.391,0.883
0.051,0.81,0.139,0.8822
0.0,0.806,0.194,0.7184
0.193,0.714,0.093,-0.7864
0.161,0.839,0.0,-0.9059
0.0,0.753,0.247,0.9371
0.109,0.866,0.025,-0.7821
0.063,0.909,0.028,-0.7178
0.039,0.726,0.235,0.8922
0.106,0.796,0.098,-0.4072
0.1,0.855,0.045,-0.9659
0.121,0.751,0.128,-0.4324
0.119,0.624,0.257,0.9285
0.0,0.647,0.353,0.8856
0.055,0.716,0.229,0.8067
0.017,0.823,0.159,0.9512
0.013,0.809,0.179,0.9711
0.031,0.492,0.477,0.9977
0.0,0.831,0.169,0.8858
0.0,0.812,0.188,0.7003
0.0,0.644,0.356,0.9253
0.0,0.667,0.333,0.9549
0.0,0.693,0.307,0.9293
0.293,0.707,0.0,-0.6848
0.0,0.757,0.243,0.8122
0.027,0.709,0.265,0.9143
0.065,0.879,0.056,-0.1027
0.092,0.86,0.048,-0.6783
0.063,0.759,0.178,0.932
0.029,0.783,0.188,0.9681
0.0,0.714,0.286,0.9719
0.018,0.86,0.123,0.891
0.024,0.845,0.131,0.9914
0.03,0.777,0.193,0.9441
0.055,0.762,0.183,0.9649
0.0,0.844,0.156,0.6652
0.0,0.79,0.21,0.8585
0.075,0.818,0.108,0.4952
0.0,0.803,0.197,0.8439
0.089,0.656,0.256,0.9482
0.0,0.843,0.157,0.5635
0.0,0.69,0.31,0.8399
0.035,0.528,0.437,0.9733
0.089,0.911,0.0,-0.2411
0.07,0.93,0.0,-0.2023
0.0,0.632,0.368,0.9158
0.0,0.864,0.136,0.7775
0.14,0.65,0.211,0.7382
0.195,0.678,0.127,-0.8776
0.2,0.668,0.132,-0.3903
0.045,0.743,0.213,0.9607
0.173,0.739,0.088,-0.474
0.032,0.848,0.12,0.9327
0.125,0.652,0.223,0.8762
0.0,0.766,0.234,0.8908
0.0,0.655,0.345,0.9797
0.0,0.572,0.428,0.9769
0.067,0.887,0.046,-0.5023
0.0,0.796,0.204,0.9074
0.069,0.69,0.241,0.9667
0.148,0.676,0.176,0.5101
0.0,0.71,0.29,0.8876
0.0,0.846,0.154,0.9565
0.0,0.477,0.523,0.9554
0.0,0.789,0.211,0.8074
0.0,0.531,0.469,0.9225
0.0,0.787,0.213,0.6956
0.207,0.662,0.131,-0.4574
0.041,0.79,0.169,0.9521
0.088,0.723,0.189,0.7836
0.038,0.853,0.109,0.8114
0.03,0.664,0.306,0.9476
0.0,0.755,0.245,0.9312
0.177,0.751,0.072,-0.4753
0.0,0.707,0.293,0.9001
0.117,0.752,0.131,0.4938
0.0,0.767,0.233,0.8658
0.073,0.679,0.248,0.9117
0.0,0.802,0.198,0.9359
0.035,0.881,0.084,0.5635
0.0,0.747,0.253,0.7269
0.038,0.753,0.208,0.9944
0.0,0.661,0.339,0.9423
0.056,0.728,0.216,0.9449
0.0,0.769,0.231,0.743
0.0,0.752,0.248,0.97
0.0,0.876,0.124,0.34
0.019,0.859,0.122,0.7865
0.0,0.795,0.205,0.9505
0.0,0.847,0.153,0.6808
0.022,0.837,0.142,0.8002
0.027,0.772,0.201,0.945
0.033,0.803,0.164,0.9732
0.044,0.761,0.196,0.8997
0.059,0.881,0.06,0.0253
0.053,0.796,0.15,0.8725
0.07,0.865,0.064,-0.4876
0.016,0.907,0.077,0.6865
0.0,0.701,0.299,0.8553
0.093,0.784,0.123,0.4404
0.053,0.836,0.111,0.6112
0.087,0.744,0.169,0.9656
0.112,0.842,0.046,-0.5862
0.019,0.893,0.088,0.5859
0.02,0.885,0.095,0.914
0.088,0.69,0.223,0.7663
0.159,0.582,0.258,0.2986
0.03,0.789,0.181,0.9216
0.0,0.791,0.209,0.8765
0.071,0.832,0.096,0.6042
0.093,0.714,0.193,0.9595
0.0,0.928,0.072,0.4659
0.055,0.798,0.146,0.9004
0.181,0.819,0.0,-0.8335
0.0,0.752,0.248,0.836
0.029,0.933,0.037,0.1511
0.111,0.696,0.193,0.9114
0.057,0.749,0.194,0.8818
0.137,0.708,0.154,0.4194
0.0,0.889,0.111,0.7814
0.025,0.809,0.166,0.9558
0.081,0.89,0.029,-0.9128
0.054,0.824,0.122,0.9763
0.065,0.786,0.149,0.9317
0.038,0.722,0.241,0.8957
0.022,0.865,0.113,0.9915
0.025,0.88,0.095,0.8885
0.03,0.83,0.14,0.9759
0.09,0.73,0.179,0.9145
0.0,0.743,0.257,0.9209
0.0,0.696,0.304,0.9477
0.025,0.85,0.125,0.9795
0.067,0.687,0.246,0.9258
0.188,0.461,0.351,0.68
0.0,0.76,0.24,0.8765
0.024,0.858,0.118,0.7903
0.027,0.775,0.198,0.9577
0.062,0.826,0.113,0.8683
0.0,0.749,0.251,0.9779
0.044,0.91,0.046,0.0342
0.12,0.88,0.0,-0.7351
0.174,0.686,0.139,-0.0026
0.045,0.863,0.092,0.6796
0.055,0.876,0.069,0.611
0.033,0.827,0.139,0.7426
0.064,0.9,0.036,-0.2263
0.084,0.738,0.178,0.9701
0.0,0.745,0.255,0.9854
0.019,0.83,0.15,0.9834
0.046,0.885,0.068,0.7027
0.111,0.77,0.119,0.2607
0.022,0.888,0.09,0.9496
0.018,0.83,0.152,0.9001
0.026,0.817,0.157,0.8394
0.022,0.813,0.166,0.903
0.035,0.965,0.0,-0.4215
0.135,0.694,0.17,0.7282
0.075,0.703,0.222,0.9519
0.0,0.832,0.168,0.9757
0.0,0.783,0.217,0.9545
0.051,0.803,0.147,0.9655
0.077,0.698,0.225,0.9127
0.0,0.84,0.16,0.9325
0.0,0.82,0.18,0.9657
0.0,0.807,0.193,0.967
0.03,0.895,0.075,0.6982
0.0,0.907,0.093,0.8503
0.012,0.81,0.178,0.9807
0.136,0.75,0.114,-0.6869
0.02,0.759,0.221,0.9502
0.127,0.514,0.359,0.769
0.097,0.787,0.116,0.3878
0.026,0.803,0.17,0.8594
0.0,0.778,0.222,0.7172
0.0,0.783,0.217,0.6124
0.049,0.703,0.248,0.8979
0.038,0.749,0.214,0.9273
0.013,0.777,0.21,0.9942
0.051,0.873,0.076,0.2196
0.0,0.821,0.179,0.8271
0.159,0.747,0.094,-0.469
0.03,0.715,0.255,0.9935
0.043,0.764,0.193,0.823
0.133,0.714,0.154,0.2772
0.118,0.704,0.179,0.7565
0.0,0.764,0.236,0.9213
0.057,0.553,0.39,0.9804
0.034,0.966,0.0,-0.1655
0.027,0.781,0.192,0.9824
0.072,0.695,0.233,0.9702
0.024,0.758,0.218,0.9704
0.077,0.84,0.082,0.0232
0.075,0.714,0.212,0.986
0.01,0.788,0.202,0.9848
0.088,0.777,0.135,0.7036
0.015,0.937,0.048,0.4767
0.175,0.695,0.129,-0.2263
0.055,0.752,0.193,0.9519
0.069,0.724,0.208,0.866
0.037,0.624,0.339,0.9711
0.104,0.597,0.299,0.7359
0.0,0.698,0.302,0.9136
0.0,0.746,0.254,0.9886
0.167,0.501,0.332,0.7075
0.037,0.861,0.102,0.9048
0.013,0.737,0.25,0.9824
0.0,0.922,0.078,0.3595
0.039,0.82,0.14,0.8933
0.034,0.67,0.296,0.966
0.024,0.709,0.267,0.9824
0.072,0.879,0.049,-0.3436
0.014,0.934,0.051,0.8167
0.039,0.887,0.074,0.4168
0.0,0.739,0.261,0.9514
0.048,0.694,0.259,0.8665
0.041,0.881,0.078,0.3818
0.047,0.787,0.167,0.6845
0.072,0.652,0.276,0.9456
0.01,0.951,0.039,0.4497
0.066,0.775,0.159,0.9029
0.025,0.811,0.164,0.9849
0.0,0.898,0.102,0.7177
0.057,0.856,0.086,0.4527
0.062,0.83,0.108,0.4488
0.061,0.804,0.135,0.6408
0.044,0.773,0.183,0.9595
0.0,0.85,0.15,0.8971
0.023,0.889,0.088,0.8795
0.0,0.859,0.141,0.7245
0.0,0.902,0.098,0.8381
0.0,1.0,0.0,0.0
0.045,0.881,0.074,0.9049
0.045,0.877,0.078,0.6894
0.113,0.779,0.108,-0.104
0.028,0.872,0.099,0.9459
0.022,0.947,0.031,0.0947
0.013,0.673,0.314,0.9935
0.075,0.832,0.093,0.3321
0.0,0.913,0.087,0.8292
0.0,0.814,0.186,0.9085
0.0,0.777,0.223,0.9099
0.0,0.803,0.197,0.9262
0.058,0.843,0.098,0.1828
0.0,0.714,0.286,0.9007
0.012,0.694,0.295,0.9946
0.046,0.788,0.166,0.98
0.089,0.857,0.054,-0.1406
0.07,0.784,0.146,0.9316
0.038,0.856,0.106,0.8456
0.0,0.86,0.14,0.5267
0.14,0.745,0.115,0.005
0.047,0.881,0.073,0.4936
0.106,0.687,0.207,0.8519
0.0,0.791,0.209,0.9535
0.0,0.925,0.075,0.8709
0.0,0.85,0.15,0.6284
0.05,0.848,0.102,0.826
0.085,0.811,0.104,0.5483
0.069,0.842,0.088,0.1406
0.088,0.678,0.234,0.6255
0.041,0.738,0.22,0.8673
0.093,0.79,0.117,0.2695
0.183,0.701,0.116,-0.9094
0.032,0.812,0.155,0.8625
0.031,0.716,0.253,0.9134
0.0,0.892,0.108,0.7033
0.049,0.851,0.1,0.784
0.016,0.904,0.079,0.6249
0.0,0.874,0.126,0.9299
0.034,0.72,0.246,0.9542
0.068,0.918,0.014,-0.565
0.01,0.797,0.193,0.9944
0.042,0.909,0.049,0.3885
0.052,0.538,0.411,0.9492
0.071,0.853,0.076,0.3182
0.053,0.811,0.136,0.8257
0.065,0.821,0.114,0.5895
0.027,0.691,0.282,0.9898
0.096,0.712,0.191,0.8176
0.046,0.954,0.0,-0.395
0.107,0.789,0.103,-0.0742
0.083,0.814,0.103,0.3071
0.052,0.833,0.115,0.9487
0.077,0.808,0.115,0.7774
0.056,0.826,0.118,0.653
0.035,0.837,0.128,0.9664
0.0,0.819,0.181,0.9129
0.0,0.902,0.098,0.8715
0.089,0.877,0.034,-0.8813
0.022,0.849,0.129,0.9591
0.051,0.774,0.175,0.9905
0.0,0.775,0.225,0.9665
0.0,0.817,0.183,0.9266
0.068,0.809,0.123,0.7527
0.05,0.784,0.166,0.9188
0.026,0.908,0.066,0.6634
0.0,0.757,0.243,0.9467
0.038,0.786,0.176,0.9882
0.053,0.803,0.144,0.6136
0.088,0.799,0.113,0.126
0.092,0.846,0.063,-0.1519
0.013,0.782,0.205,0.9666
0.0,0.776,0.224,0.9558
0.0,0.748,0.252,0.9877
0.051,0.799,0.15,0.906
0.0,0.863,0.137,0.69
0.101,0.899,0.0,-0.5608
0.0,0.819,0.181,0.8885
0.004,0.841,0.155,0.9941
0.096,0.773,0.131,0.7935
0.0,0.8,0.2,0.9672
0.032,0.813,0.155,0.9688
0.063,0.79,0.146,0.9854
0.055,0.807,0.138,0.8976
0.005,0.869,0.126,0.9819
0.08,0.737,0.182,0.8954
0.061,0.854,0.085,0.4215
0.051,0.776,0.173,0.7195
0.047,0.71,0.242,0.8422
0.028,0.825,0.147,0.9752
0.036,0.82,0.144,0.5756
0.017,0.874,0.109,0.7825
0.056,0.706,0.238,0.9937
0.03,0.829,0.141,0.9708
0.024,0.847,0.129,0.9979
0.031,0.812,0.157,0.8474
0.064,0.802,0.134,0.9822
0.069,0.781,0.15,0.8965
0.049,0.878,0.073,0.6255
0.084,0.77,0.145,0.4918
0.014,0.805,0.181,0.9755
0.0,0.638,0.362,0.9217
0.068,0.535,0.397,0.9819
0.058,0.778,0.164,0.9855
0.076,0.849,0.075,-0.0142
0.066,0.798,0.136,0.7066
0.078,0.81,0.112,0.7468
0.042,0.777,0.182,0.8126
0.043,0.813,0.143,0.9099
0.183,0.718,0.099,-0.8287
0.025,0.885,0.09,0.8087
0.0,0.722,0.278,0.9538
0.027,0.79,0.184,0.9661
0.032,0.885,0.083,0.6988
0.0,0.75,0.25,0.9071
0.062,0.789,0.148,0.6803
0.0,0.814,0.186,0.9595
0.03,0.862,0.108,0.9764
0.046,0.809,0.145,0.8057
0.0,0.875,0.125,0.4345
0.048,0.708,0.244,0.9749
0.0,0.899,0.101,0.8126
0.028,0.802,0.171,0.954
0.0,0.71,0.29,0.8689
0.055,0.864,0.081,0.5603
0.046,0.64,0.314,0.9676
0.12,0.841,0.039,-0.6946
0.013,0.848,0.139,0.9277
0.035,0.769,0.197,0.9091
0.122,0.878,0.0,-0.6581
0.038,0.858,0.104,0.982
0.0,0.85,0.15,0.7642
0.023,0.656,0.321,0.968
0.0,0.811,0.189,0.8175
0.058,0.544,0.398,0.8852
0.088,0.822,0.09,0.0333
0.06,0.698,0.243,0.7217
0.122,0.775,0.103,0.0772
0.047,0.744,0.21,0.9693
0.025,0.875,0.1,0.8471
0.042,0.78,0.178,0.8578
0.04,0.882,0.078,0.8711
0.119,0.79,0.091,-0.5003
0.0,0.866,0.134,0.8276
0.041,0.843,0.116,0.8658
0.024,0.817,0.159,0.9599
0.064,0.73,0.205,0.8693
0.023,0.883,0.094,0.7817
0.009,0.867,0.124,0.9881
0.041,0.844,0.115,0.9808
0.0,0.824,0.176,0.876
0.049,0.893,0.058,0.1884
0.062,0.847,0.09,0.7883
0.0,0.664,0.336,0.9961
0.019,0.891,0.09,0.8588
0.049,0.762,0.189,0.9646
0.025,0.618,0.356,0.9805
0.038,0.834,0.128,0.9474
0.077,0.775,0.148,0.7755
0.016,0.741,0.242,0.9674
0.074,0.756,0.169,0.7437
0.028,0.765,0.206,0.9356
0.047,0.9,0.054,0.3452
0.0,0.789,0.211,0.9244
0.074,0.713,0.213,0.9964
0.059,0.819,0.123,0.866
0.059,0.77,0.171,0.9819
0.018,0.719,0.263,0.9865
0.0,0.551,0.449,0.9718
0.0,0.881,0.119,0.7351
0.088,0.795,0.117,0.1759
0.0,0.658,0.342,0.8334
0.104,0.6,0.296,0.8742
0.088,0.707,0.204,0.7083
0.059,0.667,0.274,0.842
0.073,0.833,0.095,0.2261
0.033,0.767,0.2,0.8413
0.0,0.817,0.183,0.9385
0.0,0.849,0.151,0.4939
0.038,0.792,0.17,0.8718
0.053,0.667,0.28,0.9764
0.081,0.714,0.205,0.9475
0.11,0.628,0.262,0.9265
0.029,0.887,0.084,0.7178
0.032,0.82,0.149,0.8058
0.099,0.704,0.197,0.987
0.068,0.726,0.206,0.9451
0.028,0.808,0.163,0.8474
0.045,0.81,0.145,0.8164
0.068,0.774,0.158,0.8949
0.085,0.76,0.155,0.7593
0.087,0.713,0.199,0.844
0.051,0.766,0.183,0.9739
0.037,0.715,0.247,0.9637
0.278,0.622,0.1,-0.7917
0.0,0.789,0.211,0.9633
0.0,0.784,0.216,0.97
0.0,0.773,0.227,0.9775
0.0,0.948,0.052,0.5499
0.068,0.87,0.062,-0.8024
0.119,0.753,0.128,0.4867
0.0,0.908,0.092,0.8396
0.0,0.822,0.178,0.8999
0.074,0.753,0.173,0.819
0.238,0.727,0.035,-0.9046
0.101,0.754,0.145,0.7704
0.042,0.808,0.151,0.9273
0.0,0.764,0.236,0.9679
0.083,0.661,0.256,0.9829
0.107,0.866,0.027,-0.7777
0.037,0.605,0.358,0.9465
0.071,0.584,0.345,0.9324
0.0,0.796,0.204,0.729
0.16,0.805,0.035,-0.7343
0.0,0.842,0.158,0.6052
0.091,0.662,0.247,0.6705
0.0,0.823,0.177,0.9358
0.057,0.796,0.147,0.8153
0.05,0.655,0.294,0.8802
0.077,0.897,0.026,-0.4607
0.063,0.678,0.259,0.8126
0.071,0.707,0.222,0.8588
0.025,0.777,0.198,0.9564
0.039,0.885,0.076,0.8103
0.041,0.662,0.296,0.9603
0.122,0.639,0.239,0.6408
0.0,0.731,0.269,0.7088
0.065,0.767,0.168,0.5423
0.068,0.781,0.151,0.7506
0.042,0.846,0.113,0.9456
0.0,0.831,0.169,0.9118
0.046,0.649,0.305,0.891
0.063,0.748,0.189,0.8031
0.0,0.821,0.179,0.8016
0.0,0.847,0.153,0.6896
0.096,0.837,0.067,-0.8991
0.038,0.795,0.167,0.8433
0.04,0.809,0.151,0.8354
0.0,0.627,0.373,0.9201
0.0,0.809,0.191,0.91
0.039,0.804,0.157,0.9563
0.0,0.811,0.189,0.6369
0.0,0.792,0.208,0.875
0.053,0.801,0.146,0.7849
0.0,0.837,0.163,0.802
0.0,0.907,0.093,0.7506
0.0,0.881,0.119,0.857
0.0,0.738,0.262,0.9638
0.0,0.648,0.352,0.9298
0.0,0.816,0.184,0.8885
0.018,0.71,0.272,0.99
0.112,0.76,0.128,0.7677
0.084,0.73,0.187,0.7772
0.039,0.858,0.103,0.4019
0.0,0.7,0.3,0.936
0.0,0.707,0.293,0.835
0.0,0.736,0.264,0.7269
0.0,0.698,0.302,0.8309
0.065,0.779,0.157,0.7968
0.0,0.913,0.087,0.5267
0.0,0.642,0.358,0.9538
0.044,0.882,0.074,0.6243
0.04,0.852,0.109,0.6908
0.0,0.863,0.137,0.96
0.0,0.768,0.232,0.9081
0.077,0.895,0.029,-0.4588
0.079,0.787,0.134,0.4019
0.031,0.819,0.151,0.8414
0.065,0.84,0.095,0.2944
0.0,0.765,0.235,0.8694
0.038,0.826,0.136,0.7973
0.061,0.754,0.185,0.8603
0.0,0.659,0.341,0.9322
0.102,0.752,0.146,0.6248
0.031,0.76,0.209,0.9839
0.071,0.637,0.292,0.9386
0.034,0.812,0.153,0.9403
0.0,0.774,0.226,0.7906
0.0,0.801,0.199,0.7163
0.0,0.843,0.157,0.6369
0.035,0.869,0.097,0.8746
0.091,0.866,0.043,-0.6281
0.056,0.806,0.138,0.5118
0.05,0.751,0.199,0.7861
0.0,0.838,0.162,0.7003
0.056,0.679,0.265,0.8357
0.0,0.597,0.403,0.9419
0.0,0.865,0.135,0.7579
0.042,0.671,0.287,0.9299
0.048,0.831,0.121,0.7405
0.069,0.882,0.05,-0.1779
0.026,0.784,0.19,0.958
0.036,0.898,0.066,0.8961
0.0,0.623,0.377,0.8658
0.0,0.782,0.218,0.8739
0.021,0.825,0.154,0.8664
0.0,0.753,0.247,0.7841
0.0,0.642,0.358,0.8591
0.054,0.792,0.154,0.4842
